ride_id,ride_date,ride_time,year,month,day,city,customer_id,driver_id,gender,age,pickup_location,drop_location,distance_km,ride_duration_min,cab_type,booking_type,payment_method,base_fare,surge_multiplier,total_fare,driver_rating,customer_rating,ride_status,cancellation_reason,peak_hour
104531,2023-12-09,11:40,2023,December,Saturday,Delhi,1591,4724,Male,21,Gachibowli,Whitefield,8.4,49,SUV,App,Card,150.8,1.1,165.88,4.2,3.8,Cancelled,Customer no-show,No
104532,2024-01-09,22:04,2024,January,Tuesday,Mumbai,3967,6615,Male,34,Bandra,Hinjewadi,21.1,32,Sedan,App,UPI,303.2,1.0,303.2,4.6,3.6,Cancelled,App issue,No
104533,2024-11-06,10:47,2024,November,Wednesday,Mumbai,1754,4035,Male,36,Hinjewadi,Rohini,20.3,63,Mini,App,UPI,293.6,1.1,322.96,4.9,4.4,Cancelled,App issue,No
104534,2023-05-22,12:55,2023,May,Monday,Hyderabad,3743,2261,Male,27,Rohini,Madhapur,13.1,70,Sedan,App,Card,207.2,1.3,269.36,3.5,4.9,Completed,,Yes
104535,2023-02-05,12:04,2023,February,Sunday,Mumbai,4041,5214,Male,46,Andheri,Wakad,2.9,30,Mini,App,Cash,84.8,1.0,84.8,4.7,3.8,Completed,,No
104536,2025-12-23,14:47,2025,December,Tuesday,Mumbai,2964,3786,Female,48,Hinjewadi,Indiranagar,11.4,70,SUV,App,UPI,186.8,1.2,224.16,4.7,4.4,Cancelled,Customer no-show,Yes
104537,2024-12-22,06:49,2024,December,Sunday,Bangalore,4246,5967,Female,60,Gachibowli,Gachibowli,19.0,29,Sedan,App,UPI,278.0,1.1,305.8,3.8,4.3,Completed,,No
104538,2025-12-20,09:07,2025,December,Saturday,Mumbai,4189,3472,Female,21,Indiranagar,Hinjewadi,9.5,10,Sedan,App,Cash,164.0,1.1,180.4,3.8,4.3,Completed,,No
104539,2024-09-07,19:53,2024,September,Saturday,Hyderabad,3006,3089,Female,36,Whitefield,Hinjewadi,10.0,30,Sedan,App,UPI,170.0,1.5,255.0,4.0,5.0,Completed,,Yes
104540,2025-07-26,18:10,2025,July,Saturday,Bangalore,4686,6595,Female,33,Indiranagar,Rohini,3.2,28,Mini,App,UPI,88.4,1.1,97.24,4.5,4.3,Completed,,No
104541,2023-12-07,11:50,2023,December,Thursday,Delhi,1489,5273,Male,59,Madhapur,Rohini,6.5,57,Sedan,App,UPI,128.0,1.0,128.0,3.9,4.6,Completed,,No
104542,2025-07-15,04:06,2025,July,Tuesday,Delhi,4839,6677,Female,50,Andheri,Wakad,22.4,48,SUV,App,Card,318.8,1.5,478.2,4.1,3.6,Cancelled,App issue,Yes
104543,2025-03-27,23:08,2025,March,Thursday,Mumbai,4760,6563,Female,48,Hinjewadi,Bandra,9.6,42,SUV,App,Card,165.2,1.2,198.24,3.9,4.9,Completed,,Yes
104544,2025-04-12,00:53,2025,April,Saturday,Bangalore,2542,6019,Female,21,Bandra,Bandra,5.1,70,Mini,App,Card,111.2,1.3,144.56,3.6,4.1,Completed,,Yes
104545,2024-09-23,20:14,2024,September,Monday,Delhi,1499,5655,Male,21,Bandra,Bandra,7.9,43,SUV,App,Cash,144.8,1.3,188.24,4.0,3.9,Completed,,Yes
104546,2025-05-16,15:04,2025,May,Friday,Hyderabad,4347,4076,Female,21,Whitefield,Bandra,23.2,66,Sedan,App,UPI,328.4,1.2,394.08,4.9,4.8,Completed,,Yes
104547,2023-10-22,13:24,2023,October,Sunday,Pune,3588,6471,Female,27,Whitefield,Wakad,3.1,54,SUV,App,Card,87.2,1.2,104.64,4.6,3.6,Completed,,Yes
104548,2024-05-05,11:15,2024,May,Sunday,Hyderabad,3631,3231,Male,33,CP,Rohini,14.4,70,SUV,App,UPI,222.8,1.2,267.36,4.8,4.0,Completed,,Yes
104549,2024-09-28,13:59,2024,September,Saturday,Delhi,2495,3758,Female,34,Madhapur,CP,15.6,43,Mini,App,Cash,237.2,1.0,237.2,3.8,4.3,Cancelled,Driver unavailable,No
104550,2025-03-21,08:07,2025,March,Friday,Pune,2609,2844,Female,38,Gachibowli,Rohini,20.8,49,Mini,App,Card,299.6,1.0,299.6,4.2,4.4,Cancelled,Driver unavailable,No
104551,2024-01-15,23:38,2024,January,Monday,Delhi,2988,5953,Female,52,Indiranagar,Wakad,9.0,53,Mini,App,Cash,158.0,1.5,237.0,4.9,4.3,Completed,,Yes
104552,2023-09-27,17:07,2023,September,Wednesday,Mumbai,1741,4774,Female,30,Hinjewadi,Whitefield,23.2,17,SUV,App,UPI,328.4,1.5,492.6,4.9,3.8,Cancelled,App issue,Yes
104553,2024-12-20,19:50,2024,December,Friday,Pune,3497,6593,Female,40,Indiranagar,CP,6.0,21,Sedan,App,UPI,122.0,1.2,146.4,4.6,5.0,Cancelled,Driver unavailable,Yes
104554,2025-12-25,05:07,2025,December,Thursday,Mumbai,3404,4631,Female,35,Rohini,Whitefield,11.7,34,Sedan,App,Cash,190.4,1.1,209.44,3.6,4.5,Completed,,No
104555,2024-12-14,02:52,2024,December,Saturday,Mumbai,1089,3476,Male,49,Wakad,CP,15.0,25,SUV,App,Card,230.0,1.3,299.0,4.7,5.0,Cancelled,App issue,Yes
104556,2025-01-30,04:52,2025,January,Thursday,Hyderabad,4769,4612,Female,24,Madhapur,Bandra,14.1,28,Sedan,App,Card,219.2,1.5,328.8,3.6,4.8,Completed,,Yes
104557,2025-10-29,15:21,2025,October,Wednesday,Pune,4360,3031,Male,25,Andheri,Rohini,17.6,10,Sedan,App,UPI,261.2,1.3,339.56,4.5,3.9,Completed,,Yes
104558,2023-11-17,17:59,2023,November,Friday,Bangalore,1253,5929,Female,56,Bandra,Madhapur,7.4,29,SUV,App,Card,138.8,1.3,180.44,4.2,4.8,Cancelled,Customer no-show,Yes
104559,2024-04-22,03:56,2024,April,Monday,Bangalore,4830,2977,Male,47,Hinjewadi,Bandra,9.2,41,SUV,App,UPI,160.4,1.2,192.48,3.7,4.5,Completed,,Yes
104560,2024-06-24,04:21,2024,June,Monday,Delhi,2919,5871,Male,28,Hinjewadi,Wakad,4.1,57,Sedan,App,Card,99.2,1.2,119.04,4.2,4.4,Completed,,Yes
104561,2023-01-28,17:24,2023,January,Saturday,Hyderabad,4777,2923,Male,51,Madhapur,Andheri,23.7,29,Sedan,App,UPI,334.4,1.1,367.84,3.9,4.0,Completed,,No
104562,2023-01-01,14:51,2023,January,Sunday,Hyderabad,3863,3672,Female,37,Rohini,Whitefield,15.1,46,Mini,App,Card,231.2,1.2,277.44,4.3,3.7,Cancelled,Customer no-show,Yes
104563,2025-12-29,00:24,2025,December,Monday,Delhi,3638,5296,Female,57,Andheri,Andheri,15.3,55,Sedan,App,UPI,233.6,1.0,233.6,4.2,4.4,Completed,,No
104564,2025-06-29,21:16,2025,June,Sunday,Pune,4601,6914,Male,44,Hinjewadi,Hinjewadi,7.0,68,Sedan,App,UPI,134.0,1.1,147.4,4.9,4.1,Cancelled,Driver unavailable,No
104565,2023-12-05,20:30,2023,December,Tuesday,Pune,4134,2700,Male,55,Rohini,Indiranagar,14.0,70,SUV,App,UPI,218.0,1.3,283.4,4.4,3.5,Completed,,Yes
104566,2024-11-17,03:46,2024,November,Sunday,Bangalore,1865,6999,Male,32,Hinjewadi,Wakad,5.6,27,SUV,App,Card,117.2,1.3,152.36,3.5,4.7,Cancelled,App issue,Yes
104567,2023-09-13,05:28,2023,September,Wednesday,Hyderabad,4168,2180,Male,51,Andheri,Gachibowli,20.7,27,SUV,App,UPI,298.4,1.5,447.6,4.4,3.7,Completed,,Yes
104568,2023-05-24,14:53,2023,May,Wednesday,Mumbai,3207,6374,Female,27,Andheri,Indiranagar,6.3,31,SUV,App,Cash,125.6,1.0,125.6,4.7,3.9,Cancelled,App issue,No
104569,2023-07-14,05:50,2023,July,Friday,Pune,4773,3730,Male,28,Gachibowli,Hinjewadi,14.6,65,SUV,App,Cash,225.2,1.2,270.24,4.0,4.2,Completed,,Yes
104570,2024-01-24,15:51,2024,January,Wednesday,Mumbai,1987,6663,Female,20,Rohini,Bandra,9.1,23,Sedan,App,UPI,159.2,1.3,206.96,4.4,4.8,Completed,,Yes
104571,2023-08-03,15:13,2023,August,Thursday,Hyderabad,1659,5424,Female,30,Hinjewadi,Wakad,24.3,48,Sedan,App,Card,341.6,1.0,341.6,4.8,4.2,Completed,,No
104572,2024-01-07,18:49,2024,January,Sunday,Mumbai,1401,6149,Male,41,CP,CP,19.4,39,Mini,App,UPI,282.8,1.1,311.08,3.6,4.8,Completed,,No
104573,2023-04-26,15:50,2023,April,Wednesday,Hyderabad,4190,6030,Male,56,Indiranagar,CP,19.2,70,Mini,App,Card,280.4,1.0,280.4,4.6,3.7,Completed,,No
104574,2024-06-02,06:20,2024,June,Sunday,Pune,1578,5003,Female,36,Gachibowli,Bandra,8.4,50,SUV,App,Card,150.8,1.0,150.8,4.1,4.6,Completed,,No
104575,2025-12-08,09:02,2025,December,Monday,Bangalore,2066,2345,Male,52,Rohini,Madhapur,11.7,15,Mini,App,Cash,190.4,1.1,209.44,4.8,4.0,Cancelled,App issue,No
104576,2025-07-07,14:10,2025,July,Monday,Mumbai,1066,4214,Female,41,Indiranagar,Indiranagar,11.9,52,SUV,App,Cash,192.8,1.1,212.08,4.5,4.5,Completed,,No
104577,2024-01-22,02:27,2024,January,Monday,Bangalore,3189,2278,Male,58,Andheri,Rohini,10.8,35,SUV,App,UPI,179.6,1.3,233.48,4.0,4.5,Completed,,Yes
104578,2023-04-05,07:47,2023,April,Wednesday,Pune,3762,4549,Male,44,Whitefield,CP,12.0,7,SUV,App,Cash,194.0,1.5,291.0,4.3,4.7,Completed,,Yes
104579,2023-02-21,09:13,2023,February,Tuesday,Hyderabad,3043,5708,Female,47,Whitefield,Madhapur,19.8,64,Mini,App,UPI,287.6,1.3,373.88,4.5,3.6,Cancelled,Driver unavailable,Yes
104580,2025-06-28,03:18,2025,June,Saturday,Hyderabad,4695,6529,Female,51,Andheri,Madhapur,17.0,39,SUV,App,Card,254.0,1.5,381.0,4.4,4.5,Completed,,Yes
104581,2024-02-20,02:08,2024,February,Tuesday,Hyderabad,3751,4589,Male,38,CP,Madhapur,8.0,64,Sedan,App,Card,146.0,1.2,175.2,4.2,3.7,Completed,,Yes
104582,2024-01-28,16:17,2024,January,Sunday,Mumbai,1472,2040,Male,42,Rohini,Gachibowli,4.6,17,Sedan,App,UPI,105.2,1.5,157.8,4.1,4.3,Completed,,Yes
104583,2024-07-27,11:16,2024,July,Saturday,Mumbai,1169,3511,Female,35,Indiranagar,Hinjewadi,4.9,30,SUV,App,UPI,108.8,1.1,119.68,3.9,4.3,Completed,,No
104584,2025-05-24,16:48,2025,May,Saturday,Pune,1661,4859,Female,41,Rohini,Madhapur,4.5,46,Sedan,App,UPI,104.0,1.0,104.0,4.7,4.1,Completed,,No
104585,2024-08-30,15:27,2024,August,Friday,Delhi,1085,6212,Female,60,Hinjewadi,Wakad,21.3,61,Mini,App,Card,305.6,1.5,458.4,4.6,4.3,Completed,,Yes
104586,2025-07-14,04:06,2025,July,Monday,Mumbai,4029,4826,Female,32,Rohini,Gachibowli,6.8,23,SUV,App,UPI,131.6,1.2,157.92,4.8,3.8,Completed,,Yes
104587,2023-10-31,14:54,2023,October,Tuesday,Pune,4919,5684,Female,37,Bandra,CP,21.0,33,Sedan,App,Card,302.0,1.1,332.2,4.2,4.4,Cancelled,Customer no-show,No
104588,2023-02-28,03:34,2023,February,Tuesday,Bangalore,4772,4321,Female,44,Bandra,Gachibowli,11.6,44,Sedan,App,Cash,189.2,1.3,245.96,3.5,4.0,Cancelled,Driver unavailable,Yes
104589,2024-05-12,02:27,2024,May,Sunday,Bangalore,4336,6427,Female,18,Andheri,Wakad,8.0,44,Mini,App,Cash,146.0,1.5,219.0,4.0,4.2,Cancelled,App issue,Yes
104590,2024-07-17,08:12,2024,July,Wednesday,Hyderabad,1460,5118,Male,47,Bandra,Rohini,13.9,20,SUV,App,Card,216.8,1.2,260.16,3.6,4.5,Completed,,Yes
104591,2024-06-07,16:18,2024,June,Friday,Pune,3185,2114,Male,29,Andheri,Wakad,2.9,8,SUV,App,UPI,84.8,1.1,93.28,3.6,4.2,Completed,,No
104592,2024-06-03,03:55,2024,June,Monday,Pune,4233,2353,Female,27,Madhapur,Rohini,17.9,29,Mini,App,UPI,264.8,1.5,397.2,4.0,4.9,Cancelled,App issue,Yes
104593,2024-10-03,17:25,2024,October,Thursday,Bangalore,1016,2855,Male,40,Rohini,Whitefield,19.4,33,Sedan,App,UPI,282.8,1.0,282.8,3.8,3.8,Completed,,No
104594,2025-02-26,14:08,2025,February,Wednesday,Pune,4269,3007,Male,22,Bandra,Bandra,5.0,8,Sedan,App,UPI,110.0,1.1,121.0,4.2,4.8,Completed,,No
104595,2025-07-13,08:12,2025,July,Sunday,Delhi,2580,2325,Male,27,CP,Andheri,20.3,24,Mini,App,Card,293.6,1.0,293.6,4.7,4.2,Cancelled,Driver unavailable,No
104596,2025-01-02,15:47,2025,January,Thursday,Bangalore,4672,4188,Female,58,Whitefield,Bandra,17.2,55,Sedan,App,UPI,256.4,1.1,282.04,4.7,4.7,Completed,,No
104597,2024-08-16,20:10,2024,August,Friday,Pune,4637,5471,Male,28,Wakad,Madhapur,8.5,47,SUV,App,Card,152.0,1.1,167.2,4.5,4.1,Cancelled,Customer no-show,No
104598,2024-05-22,15:06,2024,May,Wednesday,Delhi,1822,3781,Male,48,CP,Wakad,15.5,46,Mini,App,Card,236.0,1.3,306.8,4.9,3.9,Completed,,Yes
104599,2023-01-23,14:32,2023,January,Monday,Delhi,1230,2950,Male,34,Rohini,Andheri,11.3,23,Sedan,App,Card,185.6,1.0,185.6,4.5,3.9,Completed,,No
104600,2025-12-10,12:05,2025,December,Wednesday,Hyderabad,4040,3239,Male,59,Whitefield,Andheri,24.0,58,Mini,App,Card,338.0,1.2,405.6,4.1,4.7,Completed,,Yes
104601,2025-11-21,05:36,2025,November,Friday,Pune,2915,4197,Female,28,Rohini,CP,18.7,52,SUV,App,UPI,274.4,1.5,411.6,4.7,3.8,Cancelled,Customer no-show,Yes
104602,2023-04-20,22:13,2023,April,Thursday,Pune,3332,4207,Male,60,Andheri,Rohini,10.2,64,SUV,App,Cash,172.4,1.2,206.88,4.5,3.6,Completed,,Yes
104603,2024-08-16,20:29,2024,August,Friday,Mumbai,4468,2828,Male,47,Rohini,CP,23.3,41,Mini,App,UPI,329.6,1.1,362.56,4.0,4.5,Completed,,No
104604,2025-07-29,12:32,2025,July,Tuesday,Hyderabad,2721,3099,Male,59,Gachibowli,Whitefield,12.5,9,Mini,App,UPI,200.0,1.0,200.0,3.8,3.8,Completed,,No
104605,2024-07-23,04:01,2024,July,Tuesday,Delhi,4936,6561,Female,59,Rohini,Bandra,18.1,36,Sedan,App,UPI,267.2,1.2,320.64,4.0,4.2,Completed,,Yes
104606,2023-02-06,14:08,2023,February,Monday,Pune,3142,2348,Female,48,Gachibowli,Bandra,4.0,40,SUV,App,Cash,98.0,1.3,127.4,4.3,4.8,Completed,,Yes
104607,2023-01-27,10:24,2023,January,Friday,Mumbai,1612,2568,Male,36,CP,Hinjewadi,17.8,59,SUV,App,UPI,263.6,1.2,316.32,4.0,4.5,Completed,,Yes
104608,2023-04-22,13:53,2023,April,Saturday,Mumbai,4416,6814,Male,32,Bandra,Wakad,3.4,7,Sedan,App,Card,90.8,1.3,118.04,3.9,4.2,Cancelled,Driver unavailable,Yes
104609,2023-12-21,23:06,2023,December,Thursday,Hyderabad,1225,2669,Female,46,CP,CP,10.9,57,Mini,App,Card,180.8,1.5,271.2,3.7,4.5,Completed,,Yes
104610,2025-08-18,14:37,2025,August,Monday,Hyderabad,4161,4531,Male,32,Andheri,Whitefield,22.7,49,Mini,App,Cash,322.4,1.5,483.6,4.3,3.7,Completed,,Yes
104611,2025-03-30,21:25,2025,March,Sunday,Bangalore,1988,3735,Female,37,Madhapur,Hinjewadi,7.6,55,Mini,App,UPI,141.2,1.2,169.44,4.4,3.5,Completed,,Yes
104612,2025-03-27,02:14,2025,March,Thursday,Hyderabad,3828,4339,Female,50,Wakad,Madhapur,4.7,31,Sedan,App,Card,106.4,1.5,159.6,4.7,4.8,Completed,,Yes
104613,2023-01-28,07:49,2023,January,Saturday,Bangalore,3998,6762,Male,56,Indiranagar,Gachibowli,11.1,12,Sedan,App,Cash,183.2,1.1,201.52,3.5,4.5,Cancelled,Customer no-show,No
104614,2024-08-14,19:43,2024,August,Wednesday,Bangalore,4215,3733,Male,50,Whitefield,Wakad,2.4,7,Mini,App,UPI,78.8,1.2,94.56,3.9,5.0,Completed,,Yes
104615,2025-02-08,00:58,2025,February,Saturday,Bangalore,4280,3245,Female,21,Rohini,Hinjewadi,18.3,22,Sedan,App,Card,269.6,1.3,350.48,4.9,4.0,Completed,,Yes
104616,2024-07-18,06:36,2024,July,Thursday,Pune,2690,5953,Female,43,Gachibowli,Wakad,10.9,58,SUV,App,UPI,180.8,1.1,198.88,4.5,4.8,Cancelled,Customer no-show,No
104617,2023-06-16,23:10,2023,June,Friday,Mumbai,2250,5156,Female,23,Hinjewadi,Gachibowli,5.5,48,SUV,App,UPI,116.0,1.1,127.6,4.4,4.0,Completed,,No
104618,2024-04-20,02:03,2024,April,Saturday,Mumbai,2434,5255,Female,58,Andheri,Bandra,19.5,12,Mini,App,Card,284.0,1.1,312.4,4.0,4.7,Completed,,No
104619,2024-12-06,01:09,2024,December,Friday,Mumbai,3332,6098,Female,56,Whitefield,Bandra,10.9,34,Mini,App,Card,180.8,1.1,198.88,3.7,4.3,Completed,,No
104620,2024-04-21,23:16,2024,April,Sunday,Hyderabad,4104,5033,Male,19,Andheri,Hinjewadi,14.2,26,Mini,App,Card,220.4,1.2,264.48,4.2,4.0,Completed,,Yes
104621,2023-04-06,20:50,2023,April,Thursday,Delhi,4754,6163,Female,58,Madhapur,CP,5.1,42,Mini,App,Card,111.2,1.3,144.56,4.0,3.8,Completed,,Yes
104622,2024-09-14,19:40,2024,September,Saturday,Mumbai,3203,3372,Male,34,Indiranagar,Indiranagar,18.3,53,Sedan,App,Cash,269.6,1.5,404.4,3.6,3.9,Completed,,Yes
104623,2025-05-18,02:05,2025,May,Sunday,Hyderabad,2420,4430,Female,53,Whitefield,Rohini,21.3,29,Sedan,App,UPI,305.6,1.1,336.16,4.4,3.9,Cancelled,Driver unavailable,No
104624,2025-06-15,05:30,2025,June,Sunday,Pune,3698,4092,Male,37,Indiranagar,Wakad,17.4,41,Mini,App,Card,258.8,1.2,310.56,3.9,4.8,Completed,,Yes
104625,2023-06-07,01:16,2023,June,Wednesday,Delhi,1433,6645,Male,30,Whitefield,Whitefield,23.2,54,SUV,App,Cash,328.4,1.5,492.6,4.8,4.5,Completed,,Yes
104626,2024-03-05,13:50,2024,March,Tuesday,Mumbai,1988,2032,Female,29,Andheri,Madhapur,7.1,65,Mini,App,UPI,135.2,1.5,202.8,3.5,3.8,Completed,,Yes
104627,2023-09-27,18:16,2023,September,Wednesday,Delhi,3894,2908,Male,49,Madhapur,Madhapur,18.5,70,Sedan,App,UPI,272.0,1.0,272.0,3.9,4.4,Completed,,No
104628,2023-07-07,21:44,2023,July,Friday,Mumbai,2374,5022,Female,60,Bandra,Wakad,14.0,57,SUV,App,Card,218.0,1.3,283.4,4.0,3.6,Completed,,Yes
104629,2025-05-04,05:27,2025,May,Sunday,Pune,4354,2633,Female,25,Gachibowli,Rohini,7.2,42,Sedan,App,UPI,136.4,1.1,150.04,3.5,4.3,Completed,,No
104630,2024-02-16,12:47,2024,February,Friday,Mumbai,2630,5237,Male,60,Whitefield,Bandra,23.1,51,Sedan,App,Cash,327.2,1.5,490.8,4.3,3.6,Completed,,Yes
104631,2025-11-24,01:03,2025,November,Monday,Pune,4471,3574,Male,34,Rohini,Andheri,19.6,57,Sedan,App,UPI,285.2,1.5,427.8,4.9,4.3,Completed,,Yes
104632,2024-01-31,17:59,2024,January,Wednesday,Mumbai,2136,3448,Female,59,Gachibowli,Indiranagar,2.9,57,Mini,App,UPI,84.8,1.1,93.28,3.6,4.3,Completed,,No
104633,2023-01-11,13:39,2023,January,Wednesday,Bangalore,2806,4014,Female,55,CP,Gachibowli,21.0,61,Mini,App,Cash,302.0,1.1,332.2,4.1,3.6,Completed,,No
104634,2025-11-25,11:46,2025,November,Tuesday,Delhi,3740,6166,Female,33,Gachibowli,Whitefield,10.0,47,SUV,App,Card,170.0,1.1,187.0,4.1,4.2,Completed,,No
104635,2023-01-02,01:33,2023,January,Monday,Mumbai,2938,5303,Female,54,Madhapur,Hinjewadi,7.3,13,Sedan,App,Card,137.6,1.1,151.36,4.5,3.5,Cancelled,Customer no-show,No
104636,2023-06-06,22:00,2023,June,Tuesday,Hyderabad,2515,6318,Female,43,CP,Hinjewadi,3.8,7,SUV,App,UPI,95.6,1.2,114.72,3.9,3.6,Completed,,Yes
104637,2023-03-26,13:46,2023,March,Sunday,Delhi,2054,4547,Female,47,Madhapur,Whitefield,23.2,34,Mini,App,UPI,328.4,1.2,394.08,4.7,4.4,Completed,,Yes
104638,2023-05-26,10:57,2023,May,Friday,Pune,4413,2299,Male,18,Indiranagar,CP,11.9,41,Mini,App,UPI,192.8,1.2,231.36,4.9,4.5,Completed,,Yes
104639,2025-12-06,19:42,2025,December,Saturday,Hyderabad,2695,4329,Male,32,Rohini,Rohini,12.7,49,Sedan,App,Cash,202.4,1.3,263.12,3.6,3.6,Completed,,Yes
104640,2024-11-30,17:40,2024,November,Saturday,Bangalore,3993,6199,Male,35,Wakad,Rohini,16.3,64,SUV,App,Card,245.6,1.0,245.6,4.6,3.7,Completed,,No
104641,2024-08-26,14:35,2024,August,Monday,Mumbai,1631,2078,Male,25,Rohini,Madhapur,4.0,19,SUV,App,Card,98.0,1.1,107.8,4.4,4.1,Completed,,No
104642,2023-12-05,09:51,2023,December,Tuesday,Pune,1489,5901,Female,53,Bandra,Wakad,20.6,46,Mini,App,Card,297.2,1.2,356.64,3.7,4.0,Completed,,Yes
104643,2025-08-29,11:01,2025,August,Friday,Bangalore,4756,4748,Female,20,Rohini,CP,13.0,67,Sedan,App,Cash,206.0,1.2,247.2,3.9,3.9,Completed,,Yes
104644,2024-03-28,09:00,2024,March,Thursday,Mumbai,1657,4657,Female,40,Whitefield,Bandra,5.0,13,Mini,App,Card,110.0,1.0,110.0,4.3,3.6,Completed,,No
104645,2023-05-13,17:33,2023,May,Saturday,Delhi,2868,3414,Male,51,Whitefield,Hinjewadi,20.2,7,Mini,App,Card,292.4,1.5,438.6,4.5,4.8,Completed,,Yes
104646,2025-10-25,22:35,2025,October,Saturday,Delhi,3153,2796,Male,36,Bandra,Wakad,10.0,29,Sedan,App,Cash,170.0,1.1,187.0,4.2,4.6,Cancelled,App issue,No
104647,2024-12-18,16:28,2024,December,Wednesday,Bangalore,2667,3768,Female,29,Madhapur,Rohini,14.5,30,SUV,App,Cash,224.0,1.5,336.0,4.8,3.8,Cancelled,App issue,Yes
104648,2024-09-30,06:32,2024,September,Monday,Mumbai,3430,6360,Male,48,Wakad,Andheri,19.9,13,Sedan,App,Cash,288.8,1.3,375.44,4.1,4.6,Completed,,Yes
104649,2023-06-29,08:17,2023,June,Thursday,Pune,4412,4835,Male,49,Andheri,Hinjewadi,14.0,7,Sedan,App,Cash,218.0,1.1,239.8,4.0,4.8,Completed,,No
104650,2025-05-03,10:03,2025,May,Saturday,Delhi,1046,6524,Female,28,Gachibowli,Whitefield,23.5,18,Mini,App,Card,332.0,1.2,398.4,3.6,4.0,Cancelled,Driver unavailable,Yes
104651,2025-06-07,17:16,2025,June,Saturday,Bangalore,2418,5103,Male,41,Gachibowli,Andheri,4.2,7,Sedan,App,Cash,100.4,1.5,150.6,4.2,4.4,Completed,,Yes
104652,2023-06-11,02:57,2023,June,Sunday,Delhi,4871,6081,Male,37,Madhapur,Bandra,24.0,57,Sedan,App,UPI,338.0,1.2,405.6,4.2,4.2,Completed,,Yes
104653,2023-08-10,15:30,2023,August,Thursday,Delhi,3249,6955,Female,59,Hinjewadi,Gachibowli,5.4,7,Mini,App,UPI,114.8,1.2,137.76,3.9,3.7,Completed,,Yes
104654,2023-08-14,09:47,2023,August,Monday,Pune,1568,4253,Female,59,Indiranagar,Bandra,11.1,60,Mini,App,Card,183.2,1.1,201.52,3.9,4.2,Completed,,No
104655,2023-05-22,17:53,2023,May,Monday,Delhi,4632,6546,Female,38,CP,Hinjewadi,9.0,7,Sedan,App,Card,158.0,1.3,205.4,4.1,4.5,Completed,,Yes
104656,2023-09-28,01:33,2023,September,Thursday,Bangalore,2123,2890,Male,44,Rohini,Gachibowli,17.4,24,Mini,App,UPI,258.8,1.2,310.56,4.1,4.7,Completed,,Yes
104657,2024-06-29,11:05,2024,June,Saturday,Mumbai,2080,2139,Female,41,Rohini,Bandra,5.6,29,Sedan,App,Card,117.2,1.0,117.2,4.0,3.9,Completed,,No
104658,2025-07-05,10:22,2025,July,Saturday,Mumbai,3070,2143,Female,33,Whitefield,Gachibowli,11.5,7,Sedan,App,Card,188.0,1.5,282.0,3.8,5.0,Cancelled,Customer no-show,Yes
104659,2023-08-31,22:16,2023,August,Thursday,Mumbai,2043,2211,Male,20,Whitefield,Gachibowli,10.2,25,SUV,App,Cash,172.4,1.1,189.64,5.0,4.6,Completed,,No
104660,2023-01-02,10:47,2023,January,Monday,Mumbai,2036,5858,Male,20,Wakad,Wakad,12.4,36,Mini,App,UPI,198.8,1.5,298.2,4.4,4.3,Cancelled,App issue,Yes
104661,2025-09-06,10:47,2025,September,Saturday,Delhi,1673,6042,Female,23,Madhapur,Hinjewadi,18.9,27,Sedan,App,Cash,276.8,1.0,276.8,3.5,4.4,Completed,,No
104662,2023-11-10,06:47,2023,November,Friday,Mumbai,1493,4171,Female,59,Rohini,Gachibowli,7.7,47,SUV,App,UPI,142.4,1.5,213.6,4.8,3.7,Cancelled,App issue,Yes
104663,2023-01-09,01:35,2023,January,Monday,Hyderabad,1984,2614,Female,28,Madhapur,Gachibowli,13.6,24,SUV,App,UPI,213.2,1.1,234.52,4.2,4.2,Completed,,No
104664,2025-03-26,07:57,2025,March,Wednesday,Hyderabad,1015,6139,Female,30,Rohini,Rohini,21.9,65,Sedan,App,UPI,312.8,1.0,312.8,4.9,3.6,Completed,,No
104665,2023-11-04,11:57,2023,November,Saturday,Bangalore,3744,5154,Male,29,Hinjewadi,Indiranagar,2.3,9,Mini,App,Card,77.6,1.0,77.6,3.7,4.9,Completed,,No
104666,2023-07-09,00:19,2023,July,Sunday,Mumbai,1996,4295,Female,23,Bandra,Hinjewadi,11.5,45,Mini,App,Card,188.0,1.5,282.0,4.4,4.1,Completed,,Yes
104667,2023-07-13,23:08,2023,July,Thursday,Mumbai,1408,4637,Male,44,Indiranagar,Bandra,13.3,32,Mini,App,Cash,209.6,1.5,314.4,3.6,4.7,Completed,,Yes
104668,2024-06-09,13:34,2024,June,Sunday,Pune,1432,5986,Male,41,Andheri,Bandra,23.0,26,SUV,App,Card,326.0,1.1,358.6,3.8,4.0,Completed,,No
104669,2024-05-06,12:18,2024,May,Monday,Mumbai,1530,2642,Female,50,Whitefield,Hinjewadi,21.5,5,SUV,App,UPI,308.0,1.2,369.6,4.8,3.6,Cancelled,Customer no-show,Yes
104670,2025-04-18,16:44,2025,April,Friday,Hyderabad,4415,5976,Male,40,Bandra,Rohini,17.2,23,Mini,App,Card,256.4,1.0,256.4,3.7,4.3,Completed,,No
104671,2025-10-16,10:42,2025,October,Thursday,Hyderabad,1977,6144,Female,28,Hinjewadi,Whitefield,4.8,21,Mini,App,UPI,107.6,1.0,107.6,4.0,3.7,Completed,,No
